date,message
2022-11-05," 20:35 відбій по областях.  активність ворожої авіації вздовж кордонів східних областей. попередньо робота білгородського ппо. запуск ракет зрк с-300 із білгородської області рф.  17:30 відбій по областях.  активність ворожої авіації вздовж кордонів східних областей.  15:14 відбій по областях.  бпла шахід вздовж лінії моря на миколаївщині.  імовірність запуску ракет із акваторії чорного моря  / бпла з окупованих територій. все ще працюють зсу на херсонщині. тривога на випадок відповідей окупантів.  чорнобаївка, точкове ураження сил ворога. немає.  дніпропетровщина, помічено бпла.  відбій по областях.  розштовхайте хтось тернопільщину.  імовірність запуску ракет із акваторії чорного моря  / бпла з окупованих територій.  у бік тернопільщини бпла «шахід»."
2022-11-06,"позаплановий апдейт по порядку повідомлень на каналі. для оптимізації нашого робочого процесу та зниження панічних настроїв, сповіщення та попередження про наявність у небі авіації/бпла будуть публікуватися лише за умови фактичної наявності цілей у повітряному просторі або за явної загрози. в інших випадках, як нагадування, попередження публікуватися не будуть. даний режим роботи дозволить мені і команді більше часу приділяти профільному навантаженню, а вам — точно бути попередженими про загрозу ворожої авіації. стосовно ваших переживань, що тривога оголошена, а повідомлень від нас немає — ми давали коментар тут.  дякуємо що читаєте та довіряєте.  відбій по областях.  вибухи у запорізькій області. пожежа на інфраструктурному об'єкті білгородської області. за твердженням окупантів — це результат обстрілу.  активність ворожої авіації вздовж кордонів східних областей.  загроза бпла на півдні.  відбий для миколаївщини.  бпла над миколаївщиною.  01:54 відбій тривоги.  вибух у кривому розі.  загроза бпла на сході. також можуть комбінувати із зрк с-300 з окупованих територій запорізької області. запуск ракет зрк с-300 із білгородської області рф. у запоріжжі вже працюють служби. сподіваємось на тиху ніч.  відбій по областях. попередньо робота ворожих зрк с-300 із района токмака.  вибух у запоріжжі.   00:31 відбій по областях.  загроза бпла у східних областях та на півдні."
2022-11-07," загроза бпла на півдні та у центральних областях.  відбій по областях. попередньо всі цілі було збито силами ппо. полтавщина — звуки вибухів.  upd. відпрацювало ппо.  дніпропетровщина - працює ппо. ні на що не натякаємо, але у астрахані горить судно.  відбій по областях. ще 4 ракети с-300 запущено. поки що на харківщині тихо. запуск ракет зрк с-300 із білгородської області рф.  ймовірно працюють у режимі ппо.  15:52 відбій по областях.  імовірність запуску ракет із акваторії чорного моря  / бпла з окупованих територій.  богданівка, миколаївщина, бпла шахід  калинівка, миколаївщина, бпла шахід  відбій по областях, окрім миколаївської.  миколаївщина працює ппо.  системи ппо nasams та aspide вже в україні — рєзніков ураження ворожих об'єктів у білгородській області рф та на тимчасово окупованій херсонщині.  активність ворожої авіації вздовж північного кордону.  імовірність запуску ракет із акваторії азовского моря / криму.  пройдіть в укриття.  07 листопада, близько 09:30 години, на херсонщині підрозділом херсонської зенітної ракетної бригади повітряного командування південь збито російський штурмовик су-25.   04:13 відбій по областях. масштабна пожежа у адмінбудівлі донецька. за твердженням окупантів — це результат обстрілу.  активність ворожої авіації вздовж кордонів східних областей."
2022-11-08," 22:08 відбій по областях.  дотримуйтесь інформаційної гігієни. на даний момент є загроза застосування ракет морського базування калібр з акваторії чорного моря та ракет типу х-101/55 з каспійського напрямку виходячи з активності стратегічної авіації.  про пуски ракет наразі немає інформації і навряд чи буде. не розповсюджуйте паніку. запуск ракет зрк с-300 із білгородської області рф.  ймовірно працюють у режимі ппо.  імовірність запуску ракет із акваторії чорного моря  / бпла з окупованих територій.  відбій по областях. вибухи на білгородщині, рф.  загроза бпла у центральних та східних областях.  відбій ракетної загрози.  імовірність запуску ракет із акваторії чорного моря  / бпла з окупованих територій.  відбій ракетної загрози.  імовірність запуску ракет із акваторії чорного моря  / бпла з окупованих територій.  відбій у запоріжжі.  дніпропетровщина, працює ппо.  у запоріжжі чутно вибухи.  відбій по областях.  працюють засоби ппо та наша авіація."
2022-11-09," ураження скупчення ворога на херсонщині у районі антонівки.  керівниця прес-центру сил оборони півдня наталя гуменюк про ситуацію навколо херсона:  «заява російського командування може бути частиною інформаційно-психологічної операції, щоби створити хибне враження про справжні наміри.  росіяни створили рубежі оборони під херсоном, а регулярні російські війська знаходяться на місцях, і готові тримати оборону».  чутно вибух у кривому розі. не орієнтуйтеся на інформацію від російських джерел стосовно ситуації на лінії фронту.  це складова іпсо та марні намагання вплинути на військово-політичні рішення.  початок відбою тривог.  над територією білорусі активність тактичної авіації рф.  міг-31к потенційний носій надзвукової ракети кинджал, тому тривоги оголошені по всіх областях україни.  перебувайте у безпечних місцях.  у миколаєві пролунали вибухи. оголошено тривогу.  02:03 відбій по областях. ще присутні дрони у напрямку дніпра.  01:30 збиття одного.  бпла у синельниківському районі дніпропетровщини та у лозівському районі харківщини. працює ппо.  що робити якщо помітили дрон.  зараз на дніпропетровщині та запорізькій області загроза бпла шахід. буде працювати ппо.  вибухи у дніпрі"
2022-11-10," дніпропетровщина, два бпла шахід. зсу з'явилися у херсоні несподівано для залишків російського контингенту. зараз вони у темряві намагаються перетнути дніпро човнами. не всі допливуть до лівого берега. запуск ракет зрк с-300 із білгородської області рф.  ймовірно працюють у режимі ппо.  так, зараз каскад звільнених н.п. на херсонщині і створювати карти марна справа, але для приблизного розуміння масштабів ми спробували.   за 10.11.22 звільнено на миколаївщині: тамарине, євгенівка, павлівка, снігурівка, василівка, звільнено на херсонщині: качкарівка, дудчани, п'ятихатки, чкалове, бобровий кут, станіслав, борозенське, брускинське, кисилівка, милове, новокаїри.   жовтим позначена вся херсонська офензива. фронт  вибухи у миколаєві.  імовірність запуску ракет із акваторії чорного моря  / бпла з окупованих територій. ворожі об'єкти в херсонській області під обстрілом зсу. павлівка, миколаївщина —    вибухи у мелітополі. снігурівка —  запуск ракет зрк с-300 із білгородської області рф.  ймовірно працюють у режимі ппо. запоріжжя під обстрілом зрк с-300/рсзв з окупованих територій області.   пройдіть в укриття.  upd. 06:58 відбій."
2022-11-11," білгородська та курська області — працює ппо. у найближчий час можливі повітряні тривоги у сумській, харківській областях. запуск ракет зрк с-300 із білгородської області рф.  активність стратегічної авіації рф.  дізнатись тренувальний виліт чи бойовий зараз неможливо. у разі небезпеки по країні буде оголошено повітряну тривогу.  21:00 схоже на тренувальний виліт. запуск ракет зрк с-300 із білгородської області рф.  ймовірно працюють у режимі ппо.  офіс президента: відбувся черговий обмін - вдалося звільнити 45 воїнів зсу. серед них солдати та сержанти, які у боях захищали нашу державу. скільки ми всі чекали на цю подію. слава україні, слава збройним силам! зсу заходять у херсон  nan  за 11.11.22 підтвердження звільнення: чайкине, клапая, львівські отруби, високе, білозерка, калинівка  оновлюється. дякуємо deepstate за інформацію. антонівський міст через дніпро все ж таки не витримав масованих обстрілів. впала секція. ракетний обстріл миколаєва вночі 11.11.22   вночі російськи терористи влучили у п’ятиповерхівку в миколаєві ракетами зенітного комплексу с-300. наразі відомо про двох загиблих і двох поранених людей.  руйнування з п’ятого по перший поверх, повідомляє гу дснс в миколаївській області. проводяться пошуково-рятувальні роботи, від дснс залучено 68 рятувальників та 13 одиниць техніки.  upd. станом на 10:00 відомо про 5 загиблих.  ракетні_удари миколаївська область під обстрілом зрк с-300 з херсонщини.   пройдіть в укриття.  загроза бпла у центральних та південних областях.  на харківщині працює ппо. я дякую за десятки питань у приватні повідомлення, але давайте домовимось, що коли будуть справжні новини, тоді будемо писати. не поспішаємо. попереду багато роботи. "
2022-11-12," відбій ракетної загрози.  повідомляють о вибухах у черкасах.  попередньо декілька ту-22м3 з шайківки. на озброєнні можуть бути ракети х-22.  може бути також і вильотом на залякування.  імовірність запуску ракет стратегічною авіацією в режимі радіомовчання / надзвукових ракет тактичною авіацією.   пройдіть в укриття, якщо у вашій області оголошено тривогу. ворожі об'єкти в херсонській області під обстрілом зсу.  імовірність запуску ракет із акваторії чорного моря.   на захисті українського неба.  відбій по областях.  чутно вибух у запоріжжі.  ок південь: на кінбурнській косі ведуться бойові роботи. міг-31к rf92333 сів у мачулищі, білорусь.  над територією білорусі активність тактичної авіації рф.  міг-31к потенційний носій гіперзвукової ракети кинджал, яку наші засоби ппо не можуть перехопити. тому тривоги оголошені по всіх областях україни.  міг-31к зазвичай супроводжують 2-3 винищувачі су-30см.  рейси тренувальні та демонстраційні. першу половину дня будемо без зв'язку, вибачаємось. повернемось із гарними новинами   загроза бпла на північному сході. загроза обстрілу зрк с-300 з окупованих територій херсонщини.  відбій по областях. загроза обстрілу зрк с-300 з окупованих територій херсонщини."
2022-11-13,"тихої ночі   відбій по областях. по білгородщині працює наша артилерія. запуск ракет зрк с-300 із білгородської області рф.  будьте в укриттях. гопри, херсонщина, відпрацювання. загроза зрк с-300 із білгородської області рф. будьте в укриттях.  ок південь: нашими підрозділами на правому березі дніпра з початку тижня деокуповано 179 населених пунктів  на понад 4,5 тисячах квадратних кілометрів.   в звільнених населених пунктах та на територіях миколаївської та херсонської областей підрозділами сил оборони проводяться стабілізаційні заходи, в тому числі розмінувальні.  міг-31к rf92339 сів у мачулищах, білорусь    збиття бпла «орлан» бійцями 95 одшбр з пзрк lmm martlet.   над територією білорусі активність тактичної авіації рф.  міг-31к потенційний носій гіперзвукової ракети кинджал, яку наші засоби ппо не можуть перехопити. тому тривоги оголошені по всіх областях україни.  міг-31к зазвичай супроводжують 2-3 винищувачі су-30см.  рейси тренувальні та демонстраційні.    міг-31к rf92333 сів у мачулищах, білорусь.  над територією білорусі активність тактичної авіації рф.  міг-31к потенційний носій гіперзвукової ракети кинджал, яку наші засоби ппо не можуть перехопити. тому тривоги оголошені по всіх областях україни.  міг-31к зазвичай супроводжують 2-3 винищувачі су-30см.  рейси тренувальні та демонстраційні.  відбій по областях. до речі, у серіала чорнобаївка новий спіноф чаплинка. район аеродрому детонує.  імовірність запуску ракет із акваторії чорного моря  / бпла з окупованих територій.  звуки вибухів у запорізькій області.  о1:57 відбій по областях.  загроза зрк с-300 з окупованих територій херсонщини.  черкаська ова: «на черкащині під час крайньої тривоги спрацювала ппо.» чудово."
2022-11-14," скадовськ, херсонщина, точкове ураження сил ворога. не пишемо, бо все спокійно. вигадану незрозуміло ким активність авіації ігноруйте. олешки, кінбурн — на шляху додому  запуск ракет зрк с-300 із білгородської області рф.  ймовірно працюють у режимі ппо. 14 листопада близько 10:00 на східному напрямку підрозділами зенітних ракетних військ повітряних сил знищено два ворожі бпла оперативно-тактичного рівня.  відбій ракетної загрози.  активність стратегічної авіації рф (ту-22м3) над азовським морем. можливі запуски ракет.  пройдіть в укриття якщо у вашій області оголошена повітряна тривога. миколаївська область загроза застосування зрк с-300 пройдіть в укриття."
2022-11-15," попередньо декілька ту-22м3 з шайківки. на озброєнні можуть бути ракети х-22.  може бути також і вильотом на залякування.  працює ппо. с-300 повітряних сил зс україни збиває ворожу крилату ракету. є інформація, що за час ракетної атаки, одна, або дві крилаті ракети влучили по території польщі. загинуло дві людини. інформація уточнюється.  близько 14.30 15 листопада російські окупанти ударили по території україни крилатими ракетами повітряного та морського базування.  до чергового терористичного акту проти української держави було залучено  14 літаків-ракетоносців стратегічної авіації ту-95, кораблі чорноморського флоту росії та іранські ударні дрони-камікадзе shahed-136/131.  загалом було випущено було випущено близько 70 крилатих ракет х-101/х-555 авіаційного базування з півночі каспійського моря та з району волгодонська (ростовська область). також близько 20 ракет калібр морського базування з акваторії чорного моря та 10 дронів-камікадзе.  за попередніми даними протиповітряною обороною знищено 73 крилатих ракет ворога та усі 10 дронів-камікадзе.  як і передбачалось ворог подовжує атакувати високоточною зброєю об’єкти критичної інфраструктури україни. також, внаслідок рашистських ракетних ударів постраждали і багатоквартирні житлові будинки.  для захисту українського неба повітряні сили збройних сил україни використовують усе наявне озброєння, в тому числі й системи протиповітряної оборони, надані західними партнерами напередодні!   слава україні!  офіс президента: з 90 запущених ракет, силами ппо було збито 70.  початок відбою тривог. бережіть себе.  білгородщина, влучання.  загроза бпла на півдні. куди повідомляти, якщо чуєте дрон.  зеленський: «85 ракетних ударів нанесено по україні. ще 20 можуть бути нанесені.»  чутно вибухи у києві.  миколаївщина також працює ппо.  одещина, ще працює ппо.  одещина, працює ппо. ппо відпрацювало максимально ефективно для тих умов, які ми маємо. ⁠  кіровоградська ова: «вражені об‘єкти енергетичної інфраструктури в кропивницькому районі.» хмельниччина, київщина — робота ппо. у багатьох областях проблеми із електроенергією.  хмельниччина працює ппо.  львівщина — працює ппо. у кривому розі влучання.  полтавська ова: «у кременчуцькому районі є влучання в об’єкт інфраструктури»  івано-франківщина — вибухи.  рівне вибухи.  кривий ріг вибухи.  у рівному завдали удару по об’єкту критичної інфраструктури, деякі частини міста без електроенергії. нові запуски ракет не підтверджуємо.  вінничина працює ппо. ракети на північний захід. на харківщині також проблеми із електропостачанням.  львівська ода: «прильоти, частина львова без світла».  ще запуск зрк с-300 з білгородщини.  рівне, попередньо влучання. не житловий об'єкт. чекаємо на офіційні джерела.  кличко: «ще одне влучання в печерському районі. багатоповерхівка.»  це друге. трохи із затримкою. кривий ріг — чутно вибухи. львівщина — працює ппо.  рівне — працює ппо. попередні хвилі доходять до західних областей. львівська, рівненська.  вибухи у харкові. запуск зрк с-300 з білгородщини.  одещина, вибух. також у житомирщині було влучання. не житловий.  житомирщина — успішне збиття. житомирщина, вінниччина — ракети у повітрі. ще запуски ракет з району астрахані. + 3 пуски на даний момент.  у києві є влучання в печерському районі. за попередньою інформацією, в два житлових будинки, повідомив міський голова кличко.  полтавщина, київщина, праює ппо. черкаська, запорізька, полтавська області — ракети у повітрі.  вибухи у києві. можливо влучання.  київщина — робота ппо. ракети заходять у повітряний простір з північно-східного напрямку. чернігівщина, сумщина, харківщина. поки напрямок у бік київської області, можливо наскрізь.  сумщина — успішна робота ппо.  так, давайте по запусках.  нам відомо про приблизно 10х ту-95, які вочевидь можуть нести до 80 ракет, що звісно не так — їх менше.  точну кількість запущених ракет вам ніхто не скаже зараз. як зіб'ємо, тоді підрахуємо.  можливо рф також запускала калібри, для утруднення роботи сил ппо. точно не скажемо. ваша задача бути в укриттях. повторні запуски. нарахували 6 пусків.  чутно вибухи у запорізькій області. зв'язок із ракетними запусками не можемо підтвердити на даний момент. запуск ракет з каспійського напрямку.  імовірність запуску ракет стратегічною авіацією в режимі радіомовчання / надзвукових ракет тактичною авіацією.   пройдіть в укриття, якщо у вашій області оголошено тривогу. мі-24 насипає.  білгородщина, рф, точкове ураження.  запорізька ова: «близько четвертої ранку окупантами був нанесений ракетний удар (4 ракети, імовірно с300) по передмістю запоріжжя. постраждалих та руйнувань не виявлено.»  мелітополь, точкове ураження сил ворога.  у запоріжжі чутно вибухи. поки витримуєм режим тиші. тихої ночі"
2022-11-16,"джанкой, крим - вибухи. не коментуємо, бо окрім заяв різного ступеню розмитості, ніяких конкретних тверджень не оголошувалось. тривають слідчі дії та консультації. знов робота ппо у білгородській області.  активність ворожої авіації вздовж кордонів східних областей. білгородщина, рф - точкове влучання.  міг-31к rf92339 сів у мачулищах, білорусь  над територією білорусі активність тактичної авіації рф.  міг-31к потенційний носій гіперзвукової ракети кинджал, яку наші засоби ппо не можуть перехопити. тому тривоги оголошені по всіх областях україни.  міг-31к зазвичай супроводжують 2-3 винищувачі су-30см.  рейси тренувальні та демонстраційні, але не наражайте себе на небезпеку.  імовірність запуску ракет стратегічною авіацією в режимі радіомовчання / надзвукових ракет тактичною авіацією.   пройдіть в укриття, якщо у вашій області оголошено тривогу. ні на що не натякаємо, але підтримайте гривнею спільний проект фонду «повернись живим» і гур мо «black box».  нафтобаза у орловській області рф уражена бпла. це близько 170км від українського кордону. є також попередні висновки стосовно інциденту у польщі від експертних груп та osint-спільноти, але з огляду на чутливість теми - не публікуватимемо, дочекаємось офіційних заяв. у токмаку знищено склад бк окупантів, в скадовську вибух на базі ворога.  скадовськ, каланчак — точкові ураження сил ворога.  початок відбою тривог. тихої ночі. по питанню влучання по території польщі, перемовини і консультації польщі, нато, сша, та україни тривають. наразі не йде мова про миттєве реагування з боку нато."
2022-11-17,"запуск ракет зрк с-300 із білгородської області рф.  ймовірно працюють у режимі ппо.  ок південь: по одещині нанесено ракетний удар.  з акваторії чорного моря ворог здійснив пуск калібрів, а з використанням тактичної авіації з 2 су-30 спрямував 6 ракет повітряного базування.  уражено логістичний об'єкт в обласному центрі.    постраждала 1 цивільна особа.  вибуховою хвилею пошкоджено будівлі навколишніх підприємств.  6 ракет силами протиповітряної оборони знищено над морем.  початок відбою тривог. бережіть себе.  відпрацювало ппо одещина/миколаївщина. очікуєм ще.  ракети у бік одещини.  10:40 мачулищі, білорусь, сів міг-31к rf92333 ті дрони, що долетають - збиваються.  поки про нові влучання інформації немає. поки що шахіди у бік києва. у бік вінниці бпла/ракета.  бпла шахід у бік миколаївщини.  кмва: «над києвом збито 2 крилаті ракети» на харківщині ппо збиває с-300 з білгородщини.  вінничина — працює ппо. над києвом також працює наша авіація, звуки якої ви можете чути.  з півдня у бік київщини також. біла церква і далі за курсом. можуть змінювати траєкторію.  зі сходу у напрямку києва ще ракети.  повідомляють про проліт ракети над києвом. перевірити не можемо. ну ви вже знаєте, потенційний носій гіперзвукових ракет кинджал і т.п.  09:00 мачулищі, білорусь, зліт міг-31к rf92333 ще пуски з каспійського напрямку. кількість ракет невідома  київщина - працює ппо.  запуск ракет зрк с-300 з білгородщини у бік харкова.  харківщина - також робота ппо.  черкаська, полтавська області, працює ппо.  полтавщина проліт ракети. харківщина також.  дніпро - також працює ппо.  вибух у дніпрі запуск ракет з ту-95. поки з одного.  поки існує ймовірність повномасштабної тривоги по всіх областях з огляду на активність стратегічної авіації ворога на каспійському напрямку. ℹ на жаль є перебої із зв'язком, тому працюватимемо доки він буде. заздалегідь просимо вибачення.  імовірність запуску ракет із акваторії чорного моря  / бпла з окупованих територій.  чаплинка, каланчак — точкові ураження сил ворога."
2022-11-18," запорізька ова: ворог наніс ракетний удар по запоріжжю. пошкоджено  об’єкт промислової інфраструктури. на місці події працюють рятувальники. подробиці згодом. бережіть себе!  у запорізькій області було чутно вибухи.  імовірність запуску бпла з тимчасово окупованих територій на півдні. поширюється інформація, що рф під час ракетної атаки 17.11.22 використала крилату ракету з  начебто імітатором ядерної боєголовки. спростовуємо.  на основі власних джерел defense express стверджує, що одна зі збитих над києвом ракет була ідентифікована як х-55 і, цитуючи, у цій рашистській ракеті було прикручено блок, який виступав імітатором ядерної бойової частини. (див. фото) треба уточнити, що х-55 є базовую моделлю крилатої ракети повітрянного базування, яка призначена для несення ядерної бойової частини, на відміну від її неядерної модифікації х-555 (обстріл якими зазвичай здійснювався). але варто зазначити, що ядерна складова не зберігається вмонтованою у ракети і встановлюється окремо, якщо є наказ про використання тактичного ядерного озброєння. у саме цій ракеті, якщо така дійсно була, не було встановлено ядерної частини та відсік спеціальної бойової частини (див. фото) був порожнім, інакше говорячи болванкою. ми все ж таки дотримуємося думки, що використання слова імітатор не доречно через те, що саме цей випадок використання ракети був бойовий і ні про яку імітацію ядерного використання не йдеться.  навіщо використовувати ракету х-55 замість х-555? можна припустити, що це пов'язано з вичерпанням запасів ракет модифікації х-555 через що використовуються ракети стратегічного запасу, як болванки.  чи це було небезпечно? така ракета не несла додаткової небезпеки, більшої за звичайну крилату ракету.  чи є це натяком на подальше використання тактичної яз? скоріш за все ні. те, що болванка бойової частини вціліла після збиття засобами ппо це випадковість, в іншому випадку, впізнати, що це була саме ракета х-55 не було б можливим. ⁠  із звіту ок південь станом на ранок 18.11.22 ситуація на південному напрямку фронту наступна:   окупанти обстрілюють правий берег реактивними системами залпового вогню, мінометами та важкою артилерією. тримають під вогневим ураженням чорнобаївку, антонівку і сам херсон.   підбиття підсумків втрат ворожого війська ускладнено через віддаленість місць влучань. на даному етапі відомо про радіолокаційну станцію в районі нової каховки та бойову броньовану машину в районі голої пристані. решта потребує дорозвідування.   у чорному морі: 1х носій ракет типу «калібр». загальний боєзапас до 4 ракет.  південь фронт"
2022-11-19," вибухи у херсоні. запуск ракет зрк с-300 із білгородської області рф.  ймовірно працюють у режимі ппо. для підняття настрою — ленінградська область рф, попередньо вибух на газопроводі. обстріл оріхівської тг, запорізької області.  білгородщина, рф, точкове влучання.  луганщина, працює вороже ппо.  аеродром енгельс — тренування стратегічної авіації рф, ту-95.  із звіту ок південь станом на ранок 19.11.22 втрати ворога на південному напрямку склали:  — особового складу окупантів 26 од; — 2х танки;   на кінбурнській косі уражено район зосередження живої сили, озброєння та техніки противника. саме звідти окупанти обстрілювали портові буксири та зернові баржі в дніпро-бузькому лимані. демілітарізовано 7 рашистів та 2 одиниці авто-бронетехніки, пункт базування зруйновано. ворог наносив вогневе ураження із застосуванням рсзв та танків в напрямку чорнобаївки, антонівки, придніпровського, токарівки, одрадокам’янки, річкового порту і житлових кварталів херсону.   у чорному морі: 1х носій ракет типу «калібр». загальний боєзапас до 4 ракет.  втрати_рф південь фронт  00:51 відбій каланчак, пуск 4 ракет - мв миколаївська область загроза обстрілу з зрк с-300 з херсонщини.  пройдіть в укриття."
2022-11-20,"бахмутський напрямок. скоріш за все обстріл з рсзв тос-1а.  пам'ятаємо, якою ціною тримається фронт.  10:46 борт rf92333 сів у мачулищах, білорусь  над територією білорусі активність тактичної авіації рф.  міг-31к потенційний носій гіперзвукової ракети кинджал, яку наші засоби ппо не можуть перехопити. тому тривоги оголошені по всіх областях україни.  міг-31к зазвичай супроводжують 2-3 винищувачі су-30см.  рейси тренувальні та демонстраційні.   09:10 мачулищі, білорусь, зліт борту rf92333  імовірність запуску ракет стратегічною авіацією в режимі радіомовчання / надзвукових ракет тактичною авіацією.   пройдіть в укриття, якщо у вашій області оголошено тривогу.  білгородщина, рф, працює вороже ппо."
2022-11-21," вибухи у краматорську. херсонська область під обстрілом з зрк с-300 окупованих територій.  пройдіть в укриття.  харківщина - вибухи. запуск ракет зрк с-300 із білгородської області рф.  ймовірно працюють у режимі ппо. херсонська область під обстрілом з зрк с-300 окупованих територій.  пройдіть в укриття.  повідомляють про вибухи у херсонській області.  херсонська облрада: знову прильоти в херсоні, знову по цивільній інфраструктурі.  є поранені цивільні, медична допомога надається.  повторні вибухи у херсоні. працює ворожа артилерія.  вибухи у херсоні. я трохи звільнився, тому пропоную задавати ваші питання, відгуки у ing. на часті та цікаві спробую відповісти на каналі. дорогі бойові друзі!  вітаю вас із днем десантно-штурмових військ збройних сил україни.  ви – завжди перші! ви там, де найважче. ви пройшли особливий відбір і виснажливу підготовку. саме тому ви є елітою війська і гордістю нації.  загартовані у важких боях, ви дали гідну відсіч ворогу. всі без винятку бригади наших десантно-штурмових військ – легендарні. я дякую кожному десантнику за службу, за вірність військовій присязі та клятві десантника.  схиляю голову перед тими, чия кров назавжди влилася в колір ваших беретів.  вітаю зі святом! пишаюся та покладаюся на вас! слава дшв! слава україні!  "
